epoch,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/pair_count,train/reward,val/makespan,val/reward
,33999,,,504.9328804016113,,,,,
,33999,,8.535385131835938,,,,,,
,34049,,,453.85146141052246,,,,,
,34049,,0.5102157592773438,,,,,,
,34099,,,2874.300241470337,,,,,
,34099,,11.220216751098633,,,,,,
,34149,,,275.42734146118164,,,,,
,34149,,0.5164146423339844,,,,,,
,34199,,,1190.859317779541,,,,,
,34199,,8.99958610534668,,,,,,
,34249,,,876.6984939575195,,,,,
,34249,,1.4767646789550781,,,,,,
,34299,,,469.1286087036133,,,,,
,34299,,8.39376449584961,,,,,,
,34349,,,905.4262638092041,,,,,
,34349,,0.49948692321777344,,,,,,
,34399,,,2534.9395275115967,,,,,
,34399,,8.793115615844727,,,,,,
,34449,,,2965.4407501220703,,,,,
,34449,,0.9667873382568359,,,,,,
,34499,,,1280.9498310089111,,,,,
,34499,,8.820533752441406,,,,,,
,34549,,,943.2201385498047,,,,,
,34549,,0.4820823669433594,,,,,,
,34599,,,489.53866958618164,,,,,
,34599,,7.912158966064453,,,,,,
,34649,,,962.822437286377,,,,,
,34649,,0.8649826049804688,,,,,,
,34699,,,1165.754795074463,,,,,
,34699,,8.99505615234375,,,,,,
,34749,,,3055.293321609497,,,,,
,34749,,1.0654926300048828,,,,,,
,34799,,,1124.9008178710938,,,,,
,34799,,11.33108139038086,,,,,,
,34849,,,668.3831214904785,,,,,
,34849,,0.4169940948486328,,,,,,
,34899,,,1289.1321182250977,,,,,
,34899,,8.098602294921875,,,,,,
,34949,,,705.0340175628662,,,,,
,34949,,0.5693435668945312,,,,,,
,34999,,,697.1664428710938,,,,,
,34999,,8.654356002807617,,,,,,
,35049,,,2911.865234375,,,,,
,35049,,0.5056858062744141,,,,,,
,35099,,,2667.612314224243,,,,,
,35099,,9.382486343383789,,,,,,
,35149,,,3019.538640975952,,,,,
,35149,,0.9129047393798828,,,,,,
,35199,,,244.1239356994629,,,,,
,35199,,7.462024688720703,,,,,,
,35249,,,3186.8627071380615,,,,,
,35249,,1.1048316955566406,,,,,,
,35299,,,2436.994791030884,,,,,
,35299,,9.624242782592773,,,,,,
,35349,,,868.945837020874,,,,,
,35349,,0.49686431884765625,,,,,,
,35399,,,474.73645210266113,,,,,
,35399,,8.831024169921875,,,,,,
,35449,,,3398.06866645813,,,,,
,35449,,2.2134780883789062,,,,,,
,35499,,,893.9518928527832,,,,,
,35499,,7.921457290649414,,,,,,
,35549,,,895.4663276672363,,,,,
,35549,,0.49686431884765625,,,,,,
,35599,,,2800.384521484375,,,,,
,35599,,12.240171432495117,,,,,,
,35649,,,744.1356182098389,,,,,
,35649,,0.5469322204589844,,,,,,
,35699,,,797.0166206359863,,,,,
,35699,,12.228965759277344,,,,,,
,35749,,,679.9736022949219,,,,,
,35749,,0.43892860412597656,,,,,,
,35799,,,2668.9293384552,,,,,
,35799,,8.642911911010742,,,,,,
,35849,,,247.81203269958496,,,,,
,35849,,0.4589557647705078,,,,,,
,35899,,,839.5907878875732,,,,,
,35899,,8.819103240966797,,,,,,
,35949,,,294.0948009490967,,,,,
,35949,,0.6706714630126953,,,,,,
,35999,,,3125.8761882781982,,,,,
,35999,,8.197307586669922,,,,,,
,36049,,,3161.5817546844482,,,,,
,36049,,0.5159378051757812,,,,,,
,36099,,,1155.005693435669,,,,,
,36099,,7.787227630615234,,,,,,
,36149,,,3037.532091140747,,,,,
,36149,,1.337289810180664,,,,,,
,36199,,,895.268440246582,,,,,
,36199,,8.060455322265625,,,,,,
,36249,,,752.6886463165283,,,,,
,36249,,0.6372928619384766,,,,,,
,36299,,,372.4980354309082,,,,,
,36299,,8.1634521484375,,,,,,
,36349,,,821.7997550964355,,,,,
,36349,,0.5335807800292969,,,,,,
,36399,,,922.1844673156738,,,,,
,36399,,9.121417999267578,,,,,,
,36449,,,2423.7685203552246,,,,,
,36449,,0.5536079406738281,,,,,,
,36499,,,221.93026542663574,,,,,
,36499,,12.264013290405273,,,,,,
,36549,,,1089.158535003662,,,,,
,36549,,1.0075569152832031,,,,,,
,36599,,,2626.54709815979,,,,,
,36599,,8.288860321044922,,,,,,
,36649,,,1017.648458480835,,,,,
,36649,,0.5555152893066406,,,,,,
,36699,,,257.77721405029297,,,,,
,36699,,8.400917053222656,,,,,,
,36749,,,259.91010665893555,,,,,
,36749,,0.47850608825683594,,,,,,
,36799,,,905.3242206573486,,,,,
,36799,,9.335756301879883,,,,,,
,36849,,,1031.466007232666,,,,,
,36849,,0.6406307220458984,,,,,,
,36899,,,713.773250579834,,,,,
,36899,,8.137226104736328,,,,,,
,36949,,,1130.767583847046,,,,,
,36949,,0.9081363677978516,,,,,,
,36999,,,905.4145812988281,,,,,
,36999,,8.546590805053711,,,,,,
,37049,,,2663.112163543701,,,,,
,37049,,0.6356239318847656,,,,,,
,37099,,,3114.025592803955,,,,,
,37099,,8.14199447631836,,,,,,
,37149,,,211.014986038208,,,,,
,37149,,0.8680820465087891,,,,,,
,37199,,,930.431604385376,,,,,
,37199,,10.952234268188477,,,,,,
,37249,,,2242.1305179595947,,,,,
,37249,,1.0614395141601562,,,,,,
,37299,,,698.0009078979492,,,,,
,37299,,8.807182312011719,,,,,,
,37349,,,2115.616798400879,,,,,
,37349,,0.6458759307861328,,,,,,
,37399,,,615.0379180908203,,,,,
,37399,,8.52060317993164,,,,,,
,37449,,,313.54570388793945,,,,,
,37449,,1.581430435180664,,,,,,
,37499,,,564.8248195648193,,,,,
,37499,,9.217500686645508,,,,,,
,37549,,,207.63468742370605,,,,,
,37549,,0.4894733428955078,,,,,,
,37599,,,791.3260459899902,,,,,
,37599,,10.640621185302734,,,,,,
,37649,,,538.2778644561768,,,,,
,37649,,0.6105899810791016,,,,,,
,37699,,,204.5600414276123,,,,,
,37699,,8.812904357910156,,,,,,
,37749,,,571.906328201294,,,,,
,37749,,0.6952285766601562,,,,,,
,37799,,,737.9999160766602,,,,,
,37799,,10.190963745117188,,,,,,
,37849,,,451.56264305114746,,,,,
,37849,,0.4725456237792969,,,,,,
,37899,,,1026.820182800293,,,,,
,37899,,9.212732315063477,,,,,,
,37949,,,208.66847038269043,,,,,
,37949,,0.6170272827148438,,,,,,
,37999,,,966.7387008666992,,,,,
,37999,,16.698837280273438,,,,,,
,38049,,,1043.6503887176514,,,,,
,38049,,0.9315013885498047,,,,,,
,38099,,,861.811637878418,,,,,
,38099,,8.600234985351562,,,,,,
,38149,,,1114.9263381958008,,,,,
,38149,,0.9200572967529297,,,,,,
,38199,,,764.6515369415283,,,,,
,38199,,8.159399032592773,,,,,,
,38249,,,737.2696399688721,,,,,
,38249,,0.5791187286376953,,,,,,
,38299,,,197.8759765625,,,,,
,38299,,8.145332336425781,,,,,,
,38349,,,886.8072032928467,,,,,
,38349,,0.5109310150146484,,,,,,
,38399,,,613.5299205780029,,,,,
,38399,,8.659839630126953,,,,,,
,38449,,,706.8517208099365,,,,,
,38449,,0.6008148193359375,,,,,,
,38499,,,333.15324783325195,,,,,
,38499,,8.24427604675293,,,,,,
,38549,,,689.4497871398926,,,,,
,38549,,0.8475780487060547,,,,,,
,38599,,,276.7601013183594,,,,,
,38599,,8.919477462768555,,,,,,
,38649,,,253.59463691711426,,,,,
,38649,,0.5199909210205078,,,,,,
,38699,,,275.7573127746582,,,,,
,38699,,8.243799209594727,,,,,,
,38749,,,759.9756717681885,,,,,
,38749,,0.8699893951416016,,,,,,
,38799,,,1220.4692363739014,,,,,
,38799,,9.261131286621094,,,,,,
,38849,,,1137.155294418335,,,,,
,38849,,0.7603168487548828,,,,,,
,38899,,,692.0037269592285,,,,,
,38899,,13.324499130249023,,,,,,
,38949,,,762.2942924499512,,,,,
,38949,,0.6670951843261719,,,,,,
,38999,,,803.3983707427979,,,,,
,38999,,10.622739791870117,,,,,,
,39049,,,274.730920791626,,,,,
,39049,,0.4684925079345703,,,,,,
,39099,,,418.2755947113037,,,,,
,39099,,9.192228317260742,,,,,,
,39149,,,1284.7814559936523,,,,,
,39149,,0.5795955657958984,,,,,,
,39199,,,703.8679122924805,,,,,
,39199,,8.818387985229492,,,,,,
,39249,,,2940.2503967285156,,,,,
,39249,,0.5311965942382812,,,,,,
,39299,,,3062.0522499084473,,,,,
,39299,,20.763874053955078,,,,,,
,39349,,,837.2166156768799,,,,,
,39349,,0.4837512969970703,,,,,,
,39399,,,410.8433723449707,,,,,
,39399,,7.787227630615234,,,,,,
,39449,,,2922.929525375366,,,,,
,39449,,2.0694732666015625,,,,,,
,39499,,,381.37149810791016,,,,,
,39499,,7.241725921630859,,,,,,
,39549,,,1156.9688320159912,,,,,
,39549,,1.6078948974609375,,,,,,
,39599,,,422.8706359863281,,,,,
,39599,,9.163379669189453,,,,,,
,39649,,,2612.6956939697266,,,,,
,39649,,1.8889904022216797,,,,,,
,39699,,,686.3799095153809,,,,,
,39699,,8.762121200561523,,,,,,
,39749,,,228.47700119018555,,,,,
,39749,,0.5223751068115234,,,,,,
,39799,,,1047.3992824554443,,,,,
,39799,,8.035898208618164,,,,,,
,39849,,,2944.018602371216,,,,,
,39849,,1.5599727630615234,,,,,,
,39899,,,208.46104621887207,,,,,
,39899,,8.257389068603516,,,,,,
,39949,,,327.2106647491455,,,,,
,39949,,0.7565021514892578,,,,,,
,39999,,,2403.902292251587,,,,,
,39999,,13.23390007019043,,,,,,
,40049,,,1075.1566886901855,,,,,
,40049,,0.6060600280761719,,,,,,
,40099,,,870.3835010528564,,,,,
,40099,,8.180856704711914,,,,,,
,40149,,,689.6870136260986,,,,,
,40149,,0.8757114410400391,,,,,,
,40199,,,796.1227893829346,,,,,
,40199,,8.106708526611328,,,,,,
,40249,,,811.5050792694092,,,,,
,40249,,1.9207000732421875,,,,,,
,40299,,,527.3163318634033,,,,,
,40299,,16.11614227294922,,,,,,
,40349,,,2768.1639194488525,,,,,
,40349,,0.6618499755859375,,,,,,
,40399,,,903.7542343139648,,,,,
,40399,,8.289575576782227,,,,,,
,40449,,,697.1611976623535,,,,,
,40449,,0.4210472106933594,,,,,,
,40499,,,1174.4568347930908,,,,,
,40499,,8.90207290649414,,,,,,
,40549,,,904.6549797058105,,,,,
,40549,,0.7052421569824219,,,,,,
,40599,,,1029.7472476959229,,,,,
,40599,,8.457660675048828,,,,,,
,40649,,,633.0292224884033,,,,,
,40649,,0.5602836608886719,,,,,,
,40699,,,964.9178981781006,,,,,
,40699,,9.735584259033203,,,,,,
,40749,,,374.6838569641113,,,,,
,40749,,0.9067058563232422,,,,,,
,40799,,,674.6046543121338,,,,,
,40799,,8.302450180053711,,,,,,
,40849,,,515.153169631958,,,,,
,40849,,0.4668235778808594,,,,,,
,40899,,,396.0530757904053,,,,,
,40899,,8.132219314575195,,,,,,
,40949,,,219.6817398071289,,,,,
,40949,,0.47969818115234375,,,,,,
,40999,,,1069.791555404663,,,,,
,40999,,8.593082427978516,,,,,,
,41049,,,528.2022953033447,,,,,
,41049,,0.45180320739746094,,,,,,
,41099,,,262.0866298675537,,,,,
,41099,,7.4214935302734375,,,,,,
,41149,,,821.9823837280273,,,,,
,41149,,0.4940032958984375,,,,,,
,41199,,,317.9612159729004,,,,,
,41199,,8.406877517700195,,,,,,
,41249,,,1089.700698852539,,,,,
,41249,,1.861572265625,,,,,,
,41299,,,626.8646717071533,,,,,
,41299,,8.614063262939453,,,,,,
,41349,,,924.7593879699707,,,,,
,41349,,0.7059574127197266,,,,,,
,41399,,,401.12996101379395,,,,,
,41399,,7.966756820678711,,,,,,
,41449,,,285.83407402038574,,,,,
,41449,,0.5807876586914062,,,,,,
,41499,,,570.7473754882812,,,,,
,41499,,11.074066162109375,,,,,,
,41549,,,251.12128257751465,,,,,
,41549,,0.9992122650146484,,,,,,
,41599,,,273.9427089691162,,,,,
,41599,,8.723974227905273,,,,,,
,41649,,,2938.4849071502686,,,,,
,41649,,1.516103744506836,,,,,,
,41699,,,227.97608375549316,,,,,
,41699,,9.06825065612793,,,,,,
,41749,,,419.97599601745605,,,,,
,41749,,0.5431175231933594,,,,,,
,41799,,,1063.6918544769287,,,,,
,41799,,9.189367294311523,,,,,,
,41849,,,1129.7788619995117,,,,,
,41849,,0.6222724914550781,,,,,,
,41899,,,3018.6848640441895,,,,,
,41899,,15.272140502929688,,,,,,
,41949,,,1096.5425968170166,,,,,
,41949,,0.560760498046875,,,,,,
,41999,,,520.4999446868896,,,,,
,41999,,8.391380310058594,,,,,,
,42049,,,393.14937591552734,,,,,
,42049,,0.4227161407470703,,,,,,
,42099,,,762.1760368347168,,,,,
,42099,,15.124320983886719,,,,,,
,42149,,,3095.454216003418,,,,,
,42149,,1.558542251586914,,,,,,
,42199,,,2444.692850112915,,,,,
,42199,,9.862422943115234,,,,,,
,42249,,,1102.9176712036133,,,,,
,42249,,0.5648136138916016,,,,,,
,42299,,,343.5189723968506,,,,,
,42299,,8.094549179077148,,,,,,
,42349,,,592.0255184173584,,,,,
,42349,,0.6544589996337891,,,,,,
,42399,,,688.3268356323242,,,,,
,42399,,8.43501091003418,,,,,,
,42449,,,801.8002510070801,,,,,
,42449,,0.5517005920410156,,,,,,
,42499,,,230.5140495300293,,,,,
,42499,,8.311033248901367,,,,,,
,42549,,,2652.1570682525635,,,,,
,42549,,0.5776882171630859,,,,,,
,42599,,,756.8264007568359,,,,,
,42599,,9.170293807983398,,,,,,
,42649,,,511.8677616119385,,,,,
,42649,,0.850677490234375,,,,,,
,42699,,,194.53692436218262,,,,,
,42699,,9.104490280151367,,,,,,
,42749,,,1059.0896606445312,,,,,
,42749,,1.0559558868408203,,,,,,
,42799,,,753.6897659301758,,,,,
,42799,,10.698318481445312,,,,,,
,42849,,,2330.8491706848145,,,,,
,42849,,0.5426406860351562,,,,,,
,42899,,,311.1572265625,,,,,
,42899,,8.488893508911133,,,,,,
,42949,,,496.4590072631836,,,,,
,42949,,0.4754066467285156,,,,,,
,42999,,,2848.2203483581543,,,,,
,42999,,10.010957717895508,,,,,,
,43049,,,908.7274074554443,,,,,
,43049,,1.8353462219238281,,,,,,
,43099,,,733.8812351226807,,,,,
,43099,,9.160518646240234,,,,,,
,43149,,,2484.8978519439697,,,,,
,43149,,0.7600784301757812,,,,,,
,43199,,,194.2286491394043,,,,,
,43199,,8.925914764404297,,,,,,
,43249,,,694.2288875579834,,,,,
,43249,,0.9584426879882812,,,,,,
,43299,,,405.3459167480469,,,,,
,43299,,17.322778701782227,,,,,,
,43349,,,3155.5588245391846,,,,,
,43349,,0.9706020355224609,,,,,,
,43399,,,2360.7609272003174,,,,,
,43399,,8.412361145019531,,,,,,
,43449,,,2785.9208583831787,,,,,
,43449,,1.4090538024902344,,,,,,
,43499,,,2715.786933898926,,,,,
,43499,,14.601469039916992,,,,,,
,43549,,,337.4011516571045,,,,,
,43549,,0.5433559417724609,,,,,,
,43599,,,503.2308101654053,,,,,
,43599,,7.991790771484375,,,,,,
,43649,,,497.46155738830566,,,,,
,43649,,0.41937828063964844,,,,,,
,43699,,,236.59944534301758,,,,,
,43699,,7.687568664550781,,,,,,
,43749,,,560.1291656494141,,,,,
,43749,,0.6132125854492188,,,,,,
,43799,,,739.2609119415283,,,,,
,43799,,9.849071502685547,,,,,,
,43849,,,776.6506671905518,,,,,
,43849,,0.5695819854736328,,,,,,
,43899,,,930.4018020629883,,,,,
,43899,,10.261297225952148,,,,,,
,43949,,,559.7896575927734,,,,,
,43949,,0.46443939208984375,,,,,,
,43999,,,736.4323139190674,,,,,
,43999,,8.600950241088867,,,,,,
,44049,,,531.6948890686035,,,,,
,44049,,0.885009765625,,,,,,
,44099,,,430.78160285949707,,,,,
,44099,,8.35418701171875,,,,,,
,44149,,,2554.3198585510254,,,,,
,44149,,0.6139278411865234,,,,,,
,44199,,,746.3912963867188,,,,,
,44199,,10.113716125488281,,,,,,
,44249,,,1024.0485668182373,,,,,
,44249,,1.077890396118164,,,,,,
,44299,,,1071.6264247894287,,,,,
,44299,,9.65261459350586,,,,,,
,44349,,,2258.6703300476074,,,,,
,44349,,0.9326934814453125,,,,,,
,44399,,,3074.3937492370605,,,,,
,44399,,12.467622756958008,,,,,,
,44449,,,453.14836502075195,,,,,
,44449,,0.8642673492431641,,,,,,
,44499,,,2719.900131225586,,,,,
,44499,,12.525081634521484,,,,,,
,44549,,,2920.9392070770264,,,,,
,44549,,0.61798095703125,,,,,,
,44599,,,2843.140125274658,,,,,
,44599,,10.374069213867188,,,,,,
,44649,,,2764.2881870269775,,,,,
,44649,,0.5445480346679688,,,,,,
,44699,,,844.7511196136475,,,,,
,44699,,7.982730865478516,,,,,,
,44749,,,1100.1803874969482,,,,,
,44749,,1.8391609191894531,,,,,,
,44799,,,550.5290031433105,,,,,
,44799,,8.114099502563477,,,,,,
,44849,,,286.1454486846924,,,,,
,44849,,0.4813671112060547,,,,,,
,44899,,,675.5383014678955,,,,,
,44899,,8.871078491210938,,,,,,
,44949,,,360.6851100921631,,,,,
,44949,,0.4711151123046875,,,,,,
,44999,,,2481.6548824310303,,,,,
,44999,,16.957759857177734,,,,,,
,45049,,,968.4197902679443,,,,,
,45049,,0.5669593811035156,,,,,,
,45099,,,294.4192886352539,,,,,
,45099,,8.319854736328125,,,,,,
,45149,,,617.1712875366211,,,,,
,45149,,0.5078315734863281,,,,,,
,45199,,,350.6319522857666,,,,,
,45199,,10.164737701416016,,,,,,
,45249,,,2439.512252807617,,,,,
,45249,,0.4458427429199219,,,,,,
,45299,,,440.8867359161377,,,,,
,45299,,7.884979248046875,,,,,,
,45349,,,541.7180061340332,,,,,
,45349,,0.4932880401611328,,,,,,
,45399,,,348.62518310546875,,,,,
,45399,,8.104562759399414,,,,,,
,45449,,,1120.9278106689453,,,,,
,45449,,1.7285346984863281,,,,,,
,45499,,,2363.758325576782,,,,,
,45499,,9.13238525390625,,,,,,
,45549,,,685.715913772583,,,,,
,45549,,0.4417896270751953,,,,,,
,45599,,,220.51262855529785,,,,,
,45599,,7.941007614135742,,,,,,
,45649,,,726.2520790100098,,,,,
,45649,,0.6642341613769531,,,,,,
,45699,,,2318.254232406616,,,,,
,45699,,8.726358413696289,,,,,,
,45749,,,470.26634216308594,,,,,
,45749,,0.43582916259765625,,,,,,
,45799,,,651.5512466430664,,,,,
,45799,,8.401155471801758,,,,,,
,45849,,,1123.9404678344727,,,,,
,45849,,1.5807151794433594,,,,,,
,45899,,,291.3358211517334,,,,,
,45899,,8.848190307617188,,,,,,
,45949,,,3037.1105670928955,,,,,
,45949,,0.5714893341064453,,,,,,
,45999,,,239.62998390197754,,,,,
,45999,,7.561683654785156,,,,,,
,46049,,,2689.680814743042,,,,,
,46049,,0.5810260772705078,,,,,,
,46099,,,2875.781297683716,,,,,
,46099,,12.517690658569336,,,,,,
,46149,,,449.44071769714355,,,,,
,46149,,0.4928112030029297,,,,,,
,46199,,,673.1321811676025,,,,,
,46199,,8.2244873046875,,,,,,
,46249,,,3040.154457092285,,,,,
,46249,,1.928091049194336,,,,,,
,46299,,,328.06873321533203,,,,,
,46299,,9.414911270141602,,,,,,
,46349,,,2854.92205619812,,,,,
,46349,,1.0082721710205078,,,,,,
,46399,,,2736.20867729187,,,,,
,46399,,12.862443923950195,,,,,,
,46449,,,798.626184463501,,,,,
,46449,,0.4534721374511719,,,,,,
,46499,,,637.6655101776123,,,,,
,46499,,8.609533309936523,,,,,,
,46549,,,3042.1993732452393,,,,,
,46549,,0.5941390991210938,,,,,,
,46599,,,536.5016460418701,,,,,
,46599,,8.828878402709961,,,,,,
,46649,,,217.6647186279297,,,,,
,46649,,0.6012916564941406,,,,,,
,46699,,,243.27731132507324,,,,,
,46699,,7.626771926879883,,,,,,
,46749,,,273.6341953277588,,,,,
,46749,,0.6134510040283203,,,,,,
,46799,,,1106.6346168518066,,,,,
,46799,,8.358478546142578,,,,,,
,46849,,,811.9091987609863,,,,,
,46849,,0.4534721374511719,,,,,,
,46899,,,891.4914131164551,,,,,
,46899,,7.744550704956055,,,,,,
,46949,,,731.774091720581,,,,,
,46949,,0.8544921875,,,,,,
,46999,,,2481.3332557678223,,,,,
,46999,,8.18181037902832,,,,,,
,47049,,,542.6204204559326,,,,,
,47049,,0.5431175231933594,,,,,,
,47099,,,208.47487449645996,,,,,
,47099,,8.452892303466797,,,,,,
,47149,,,2571.0763931274414,,,,,
,47149,,1.8835067749023438,,,,,,
,47199,,,410.43949127197266,,,,,
,47199,,7.681369781494141,,,,,,
,47249,,,1070.8403587341309,,,,,
,47249,,0.7259845733642578,,,,,,
,47299,,,518.14866065979,,,,,
,47299,,7.818460464477539,,,,,,
,47349,,,954.3874263763428,,,,,
,47349,,0.8082389831542969,,,,,,
,47399,,,215.41237831115723,,,,,
,47399,,8.308172225952148,,,,,,
,47449,,,501.7740726470947,,,,,
,47449,,0.7867813110351562,,,,,,
,47499,,,739.3693923950195,,,,,
,47499,,8.79359245300293,,,,,,
,47549,,,545.504093170166,,,,,
,47549,,1.3034343719482422,,,,,,
,47599,,,200.00386238098145,,,,,
,47599,,7.599830627441406,,,,,,
,47649,,,359.3876361846924,,,,,
,47649,,0.5400180816650391,,,,,,
,47699,,,2768.3310508728027,,,,,
,47699,,8.04591178894043,,,,,,
,47749,,,3064.621925354004,,,,,
,47749,,2.4428367614746094,,,,,,
,47799,,,2881.347179412842,,,,,
,47799,,14.306306838989258,,,,,,
,47849,,,606.3680648803711,,,,,
,47849,,0.4944801330566406,,,,,,
,47899,,,2545.114755630493,,,,,
,47899,,8.263826370239258,,,,,,
,47949,,,732.1712970733643,,,,,
,47949,,2.3467540740966797,,,,,,
,47999,,,515.8352851867676,,,,,
,47999,,7.974386215209961,,,,,,
,48049,,,2609.8053455352783,,,,,
,48049,,0.6766319274902344,,,,,,
,48099,,,1097.4252223968506,,,,,
,48099,,8.745431900024414,,,,,,
,48149,,,570.319652557373,,,,,
,48149,,0.7998943328857422,,,,,,
,48199,,,2924.065113067627,,,,,
,48199,,14.646291732788086,,,,,,
,48249,,,743.5078620910645,,,,,
,48249,,0.9713172912597656,,,,,,
,48299,,,976.179838180542,,,,,
,48299,,13.115882873535156,,,,,,
,48349,,,2732.416868209839,,,,,
,48349,,0.5612373352050781,,,,,,
,48399,,,2733.7324619293213,,,,,
,48399,,9.264230728149414,,,,,,
,48449,,,850.9111404418945,,,,,
,48449,,1.074075698852539,,,,,,
,48499,,,385.89000701904297,,,,,
,48499,,8.023262023925781,,,,,,
,48549,,,734.8446846008301,,,,,
,48549,,0.6387233734130859,,,,,,
,48599,,,1191.3573741912842,,,,,
,48599,,7.846832275390625,,,,,,
,48649,,,254.194974899292,,,,,
,48649,,0.4169940948486328,,,,,,
,48699,,,209.54012870788574,,,,,
,48699,,8.732080459594727,,,,,,
,48749,,,687.720537185669,,,,,
,48749,,0.5536079406738281,,,,,,
,48799,,,391.22629165649414,,,,,
,48799,,13.950109481811523,,,,,,
,48849,,,706.8464756011963,,,,,
,48849,,0.8294582366943359,,,,,,
,48899,,,3050.203561782837,,,,,
,48899,,17.070293426513672,,,,,,
,48949,,,402.7900695800781,,,,,
,48949,,0.4248619079589844,,,,,,
,48999,,,2793.074607849121,,,,,
,48999,,7.788896560668945,,,,,,
,49049,,,676.9919395446777,,,,,
,49049,,0.8966922760009766,,,,,,
,49099,,,915.1926040649414,,,,,
,49099,,8.152484893798828,,,,,,
,49149,,,721.4581966400146,,,,,
,49149,,0.48804283142089844,,,,,,
,49199,,,782.442569732666,,,,,
,49199,,13.020992279052734,,,,,,
,49249,,,283.1404209136963,,,,,
,49249,,0.40030479431152344,,,,,,
,49299,,,322.97325134277344,,,,,
,49299,,7.561922073364258,,,,,,
,49349,,,773.0138301849365,,,,,
,49349,,0.5850791931152344,,,,,,
,49399,,,2935.3489875793457,,,,,
,49399,,12.824296951293945,,,,,,
,49449,,,920.9060668945312,,,,,
,49449,,0.5540847778320312,,,,,,
,49499,,,781.4178466796875,,,,,
,49499,,8.996725082397461,,,,,,
,49549,,,649.9185562133789,,,,,
,49549,,0.4367828369140625,,,,,,
,49599,,,356.0304641723633,,,,,
,49599,,7.899761199951172,,,,,,
,49649,,,755.9947967529297,,,,,
,49649,,0.6468296051025391,,,,,,
,49699,,,3244.1043853759766,,,,,
,49699,,17.798185348510742,,,,,,
,49749,,,896.8431949615479,,,,,
,49749,,0.9691715240478516,,,,,,
,49799,,,273.3438014984131,,,,,
,49799,,8.12530517578125,,,,,,
,49849,,,652.423620223999,,,,,
,49849,,0.3991127014160156,,,,,,
,49899,,,567.3336982727051,,,,,
,49899,,7.354736328125,,,,,,
,49949,,,255.65600395202637,,,,,
,49949,,0.44417381286621094,,,,,,
,49999,,,600.3949642181396,,,,,
,49999,,7.9898834228515625,,,,,,
1,49999,,,,,,,816.489990234375,-816.489990234375
,50000,26942.22209596634,,,,,,,
1,49999,,,,0.6928386092185974,15.0,-803.2238159179688,,
,50049,,,758.3231925964355,,,,,
,50049,,2.0313262939453125,,,,,,
,50099,,,1030.921459197998,,,,,
,50099,,16.65949821472168,,,,,,
,50149,,,745.3320026397705,,,,,
,50149,,0.42510032653808594,,,,,,
,50199,,,382.18045234680176,,,,,
,50199,,16.360998153686523,,,,,,
,50249,,,264.23168182373047,,,,,
,50249,,0.7097721099853516,,,,,,
,50299,,,895.4882621765137,,,,,
,50299,,8.434295654296875,,,,,,
,50349,,,2398.454189300537,,,,,
,50349,,0.5350112915039062,,,,,,
,50399,,,2780.2560329437256,,,,,
,50399,,7.781982421875,,,,,,
,50449,,,894.2711353302002,,,,,
,50449,,0.8268356323242188,,,,,,
,50499,,,519.4499492645264,,,,,
,50499,,8.548498153686523,,,,,,
,50549,,,2427.375078201294,,,,,
,50549,,0.9715557098388672,,,,,,
,50599,,,2391.7481899261475,,,,,
,50599,,21.013975143432617,,,,,,
,50649,,,945.3394412994385,,,,,
,50649,,2.0935535430908203,,,,,,
,50699,,,314.8684501647949,,,,,
,50699,,8.413314819335938,,,,,,
,50749,,,688.3325576782227,,,,,
,50749,,0.4761219024658203,,,,,,
,50799,,,1026.7078876495361,,,,,
,50799,,8.136272430419922,,,,,,
,50849,,,901.4134407043457,,,,,
,50849,,1.2164115905761719,,,,,,
,50899,,,3088.857412338257,,,,,
,50899,,19.83499526977539,,,,,,
,50949,,,1139.0507221221924,,,,,
,50949,,0.5319118499755859,,,,,,
,50999,,,726.6538143157959,,,,,
,50999,,7.537364959716797,,,,,,
,51049,,,189.5895004272461,,,,,
,51049,,0.39839744567871094,,,,,,
,51099,,,880.436897277832,,,,,
,51099,,8.136749267578125,,,,,,
,51149,,,283.2036018371582,,,,,
,51149,,0.8082389831542969,,,,,,
,51199,,,730.7822704315186,,,,,
,51199,,9.317874908447266,,,,,,
,51249,,,212.81027793884277,,,,,
,51249,,0.5023479461669922,,,,,,
,51299,,,690.9396648406982,,,,,
,51299,,7.395029067993164,,,,,,
,51349,,,1049.8311519622803,,,,,
,51349,,0.885009765625,,,,,,
,51399,,,1122.7989196777344,,,,,
,51399,,11.359691619873047,,,,,,
,51449,,,767.310619354248,,,,,
,51449,,0.5383491516113281,,,,,,
,51499,,,590.4097557067871,,,,,
,51499,,8.088350296020508,,,,,,
,51549,,,754.7414302825928,,,,,
,51549,,0.4608631134033203,,,,,,
,51599,,,759.408712387085,,,,,
,51599,,8.087396621704102,,,,,,
,51649,,,1051.4674186706543,,,,,
,51649,,0.8356571197509766,,,,,,
,51699,,,211.37547492980957,,,,,
,51699,,8.371591567993164,,,,,,
,51749,,,274.6155261993408,,,,,
,51749,,0.4379749298095703,,,,,,
,51799,,,679.4755458831787,,,,,
,51799,,9.225845336914062,,,,,,
,51849,,,1054.9840927124023,,,,,
,51849,,0.7512569427490234,,,,,,
,51899,,,1055.3572177886963,,,,,
,51899,,12.758493423461914,,,,,,
